153 71 6
168 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 94.5 168.7 64 52.6 2300 1 0 0 0 0 0 0 0 0 1 0 0 0 0 98 0 0 0 0 0 1 0 0 3.24 3.08 9.4 112 6600 26 29 9538 0 0 0 1 0 0
122 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 94.5 165.3 63.8 54.5 1938 0 0 0 1 0 0 0 0 0 1 0 0 0 0 97 0 1 0 0 0 0 0 0 3.15 3.29 9.4 69 5200 31 37 6849 0 0 0 1 0 0
98 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 94.5 155.9 63.6 52 1874 0 0 0 1 0 0 0 0 0 1 0 0 0 0 90 0 1 0 0 0 0 0 0 3.03 3.11 9.6 70 5400 38 43 6295 0 0 0 1 0 0
122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 105.8 192.7 71.4 55.7 2954 0 0 0 1 0 0 0 0 1 0 0 0 0 0 136 0 0 0 0 0 1 0 0 3.19 3.4 8.5 110 5500 19 25 18920 0 0 0 1 0 0
74 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 95.7 158.7 63.6 54.5 2015 0 0 0 1 0 0 0 0 0 1 0 0 0 0 92 0 1 0 0 0 0 0 0 3.05 3.03 9 62 4800 31 38 6488 0 0 0 1 0 0
122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 99.8 177.3 66.3 53.1 2507 0 0 0 1 0 0 0 0 1 0 0 0 0 0 136 0 0 0 0 0 1 0 0 3.19 3.4 8.5 110 5500 19 25 15250 0 0 0 0 1 0
122 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 97.3 171.7 65.5 55.7 2209 0 0 0 1 0 0 0 0 0 1 0 0 0 0 109 0 0 0 0 0 1 0 0 3.19 3.4 9 85 5250 27 34 7975 0 0 0 0 1 0
192 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 101.2 176.8 64.8 54.3 2395 0 0 0 1 0 0 0 0 0 1 0 0 0 0 108 0 0 0 0 0 1 0 0 3.5 2.8 8.8 101 5800 23 29 16430 0 0 0 0 1 0
94 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 97.3 171.7 65.5 55.7 2264 0 0 0 1 0 0 0 0 0 1 0 0 0 0 97 0 0 0 1 0 0 0 0 3.01 3.4 23 52 4800 37 46 7995 0 0 0 0 1 0
137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 86.6 144.6 63.9 50.8 1819 0 0 0 1 0 0 0 0 0 1 0 0 0 0 92 1 0 0 0 0 0 0 0 2.91 3.41 9.2 76 6000 31 38 6855 0 0 0 0 1 0
134 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 98.4 176.2 65.6 52 2540 0 0 0 1 0 0 0 0 0 1 0 0 0 0 146 0 0 0 0 0 1 0 0 3.62 3.5 9.3 116 4800 24 30 8449 0 0 0 0 1 0
134 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 98.4 176.2 65.6 53 2975 0 0 0 1 0 0 0 0 0 1 0 0 0 0 146 0 0 0 0 0 1 0 0 3.62 3.5 9.3 116 4800 24 30 17669 0 0 0 0 1 0
83 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 93.7 157.9 63.6 53.7 2120 0 0 0 0 1 0 0 0 0 1 0 0 0 0 108 0 1 0 0 0 0 0 0 3.62 2.64 8.7 73 4400 26 31 7053 0 0 0 0 1 0
102 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 97.2 172 65.4 52.5 2145 0 0 0 0 1 0 0 0 0 1 0 0 0 0 108 0 1 0 0 0 0 0 0 3.62 2.64 9.5 82 4800 32 37 7126 0 0 1 0 0 0
89 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 97 173.5 65.4 53 2455 0 0 0 0 1 0 0 0 0 1 0 0 0 0 108 0 0 0 0 0 1 0 0 3.62 2.64 9 94 5200 25 31 10198 0 0 1 0 0 0
106 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 97.2 173.4 65.2 54.7 2324 0 0 0 1 0 0 0 0 0 1 0 0 0 0 120 0 1 0 0 0 0 0 0 3.33 3.47 8.5 97 5200 27 34 8949 0 0 1 0 0 0
122 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 103.5 193.8 67.9 53.7 3380 0 0 0 1 0 0 0 0 0 0 1 0 0 0 209 0 0 0 0 0 1 0 0 3.62 3.39 8 182 5400 16 22 41315 0 0 1 0 0 0
122 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 113 199.6 69.6 52.8 4066 1 0 0 0 0 0 0 0 0 0 1 0 0 0 258 0 0 0 0 0 1 0 0 3.63 4.17 8.1 176 4750 15 19 35550 0 0 1 0 0 0
115 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 98.8 177.8 66.5 55.5 2410 0 0 0 1 0 0 0 0 0 1 0 0 0 0 122 0 1 0 0 0 0 0 0 3.39 3.39 8.6 84 4800 26 32 10245 0 0 1 0 0 0
106 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 97.2 173.4 65.2 54.7 2302 0 0 0 1 0 0 0 0 0 1 0 0 0 0 120 0 1 0 0 0 0 0 0 3.33 3.47 8.5 97 5200 27 34 9549 0 0 1 0 0 0
122 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 104.9 175 66.1 54.4 2700 0 0 0 1 0 0 0 0 0 1 0 0 0 0 134 0 0 0 1 0 0 0 0 3.43 3.64 22 72 4200 31 39 18344 0 0 1 0 0 0
122 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 100.4 180.2 66.9 55.1 2661 0 0 0 1 0 0 0 0 1 0 0 0 0 0 136 0 0 0 0 0 1 0 0 3.19 3.4 8.5 110 5500 19 24 13295 0 0 1 0 0 0
122 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 114.2 198.9 68.4 56.7 3285 0 0 1 0 0 0 0 0 0 1 0 0 0 0 120 0 0 0 0 0 1 0 0 3.46 2.19 8.4 95 5000 19 24 16695 0 0 1 0 0 0
85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 96.5 175.4 65.2 54.1 2304 0 0 0 1 0 0 0 0 0 1 0 0 0 0 110 1 0 0 0 0 0 0 0 3.15 3.58 9 86 5800 27 33 8845 0 0 1 0 0 0
188 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 101.2 176.8 64.8 54.3 2710 0 0 0 1 0 0 0 0 0 0 1 0 0 0 164 0 0 0 0 0 1 0 0 3.31 3.19 9 121 4250 21 28 20970 0 0 1 0 0 0
122 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 100.4 183.1 66.9 55.1 2563 0 0 0 1 0 0 0 0 0 1 0 0 0 0 109 0 0 0 0 0 1 0 0 3.19 3.4 9 88 5500 25 31 12290 0 0 1 0 0 0
188 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 101.2 176.8 64.8 54.3 2765 0 0 0 1 0 0 0 0 0 0 1 0 0 0 164 0 0 0 0 0 1 0 0 3.31 3.19 9 121 4250 21 28 21105 0 0 1 0 0 0
145 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 113 199.6 69.6 52.8 4066 1 0 0 0 0 0 0 0 0 0 1 0 0 0 258 0 0 0 0 0 1 0 0 3.63 4.17 8.1 176 4750 15 19 32250 0 0 1 0 0 0
108 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 100.4 184.6 66.5 56.1 3296 0 0 0 0 0 1 0 0 0 0 1 0 0 0 181 0 0 0 0 0 1 0 0 3.43 3.27 9 152 5200 17 22 14399 0 0 1 0 0 0
122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 88.6 168.8 64.1 48.8 2548 1 0 0 0 0 0 0 0 0 1 0 0 0 0 130 0 0 0 0 0 1 0 0 3.47 2.68 9 111 5000 21 27 13495 0 0 0 0 0 1
194 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 91.3 170.7 67.9 49.7 3139 0 0 0 0 0 1 0 0 0 0 1 0 0 0 181 0 0 0 0 0 1 0 0 3.43 3.27 7.8 200 5200 17 23 19699 0 0 0 0 0 1
150 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 95.3 169 65.7 49.6 2385 0 0 0 0 0 0 1 0 0 0 0 0 0 1 70 0 0 1 0 0 0 0 0 3.329751 3.255423 9.4 101 6000 17 23 13645 0 0 0 0 0 1
194 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 91.3 170.7 67.9 49.7 3071 0 0 0 0 0 1 0 0 0 0 1 0 0 0 181 0 0 0 0 0 1 0 0 3.43 3.27 9 160 5200 19 25 17199 0 0 0 0 0 1
122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 88.6 168.8 64.1 48.8 2548 1 0 0 0 0 0 0 0 0 1 0 0 0 0 130 0 0 0 0 0 1 0 0 3.47 2.68 9 111 5000 21 27 16500 0 0 0 0 0 1
186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 1 0 94.5 168.9 68.3 50.2 2778 0 0 0 1 0 0 0 0 0 1 0 0 0 0 151 0 0 0 0 0 1 0 0 3.94 3.11 9.5 143 5500 19 27 22018 0 0 0 0 0 1
150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0 1 0 0 99.1 186.6 66.5 56.1 2808 1 0 0 0 0 0 0 0 0 1 0 0 0 0 121 0 0 0 0 0 1 0 0 3.54 3.07 9 160 5500 19 26 18150 0 0 0 0 0 1
103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 104.3 188.8 67.2 56.2 3045 0 0 0 1 0 0 0 0 0 1 0 0 0 0 130 0 0 0 0 0 1 0 0 3.62 3.15 7.5 162 5100 17 22 18420 1 0 0 0 0 0
122 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 104.5 187.8 66.5 54.1 3151 1 0 0 0 0 0 0 0 0 0 1 0 0 0 161 0 0 0 0 0 1 0 0 3.27 3.35 9.2 156 5200 19 24 15750 0 1 0 0 0 0
93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 110 190.9 70.3 58.7 3750 0 0 0 1 0 0 0 0 1 0 0 0 0 0 183 0 0 0 1 0 0 0 0 3.58 3.64 21.5 123 4350 22 25 28248 0 1 0 0 0 0
65 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 102.4 175.6 66.5 54.9 2480 0 0 0 1 0 0 0 0 0 1 0 0 0 0 110 0 0 0 1 0 0 0 0 3.27 3.35 22.5 73 4500 30 33 10698 0 1 0 0 0 0
93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 110 190.9 70.3 56.5 3515 0 0 0 1 0 0 0 0 1 0 0 0 0 0 183 0 0 0 1 0 0 0 0 3.58 3.64 21.5 123 4350 22 25 25552 0 1 0 0 0 0
65 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 102.4 175.6 66.5 54.9 2326 0 0 0 1 0 0 0 0 0 1 0 0 0 0 122 0 0 0 0 0 1 0 0 3.31 3.54 8.7 92 4200 29 34 8948 0 1 0 0 0 0
104 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 93.1 159.1 64.2 54.1 1905 0 0 0 1 0 0 0 0 0 1 0 0 0 0 91 0 1 0 0 0 0 0 0 3.03 3.15 9 68 5000 31 38 6795 0 0 0 1 0 0
101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 93.7 150 64 52.6 1837 0 0 0 1 0 0 0 0 0 1 0 0 0 0 79 1 0 0 0 0 0 0 0 2.91 3.07 10.1 60 5500 38 42 5399 0 0 0 1 0 0
128 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 94.5 165.6 63.8 53.3 2028 0 0 0 1 0 0 0 0 0 1 0 0 0 0 97 0 1 0 0 0 0 0 0 3.15 3.29 9.4 69 5200 31 37 7799 0 0 0 1 0 0
125 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 96.3 172.4 65.4 51.6 2405 0 0 0 1 0 0 0 0 0 1 0 0 0 0 122 0 1 0 0 0 0 0 0 3.35 3.46 8.5 88 5000 25 32 8189 0 0 0 1 0 0
125 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 96.3 172.4 65.4 51.6 2403 0 0 0 1 0 0 0 0 0 1 0 0 0 0 110 0 0 0 0 0 0 1 0 3.17 3.46 7.5 116 5500 23 30 9279 0 0 0 1 0 0
129 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 98.8 177.8 66.5 53.7 2385 0 0 0 1 0 0 0 0 0 1 0 0 0 0 122 0 1 0 0 0 0 0 0 3.39 3.39 8.6 84 4800 26 32 10595 0 0 0 1 0 0
148 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 93.7 157.3 63.8 50.6 1967 0 0 0 1 0 0 0 0 0 1 0 0 0 0 90 0 1 0 0 0 0 0 0 2.97 3.23 9.4 68 5500 31 38 6229 0 0 0 1 0 0
154 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 93.7 157.3 63.8 50.6 1967 0 0 0 1 0 0 0 0 0 1 0 0 0 0 90 0 1 0 0 0 0 0 0 2.97 3.23 9.4 68 5500 31 38 6229 0 0 0 1 0 0
158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 105.8 192.7 71.4 55.9 3086 0 0 0 1 0 0 0 0 1 0 0 0 0 0 131 0 0 0 0 0 1 0 0 3.13 3.4 8.3 140 5500 17 20 23875 0 0 0 1 0 0
168 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 94.5 168.7 64 52.6 2204 0 0 0 1 0 0 0 0 0 1 0 0 0 0 98 0 1 0 0 0 0 0 0 3.19 3.03 9 70 4800 29 34 8238 0 0 0 1 0 0
161 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 0 93 157.3 63.8 50.8 2145 0 0 0 1 0 0 0 0 0 1 0 0 0 0 98 0 0 0 0 0 0 1 0 3.03 3.39 7.6 102 5500 24 30 7689 0 0 0 1 0 0
118 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 0 93.7 157.3 63.8 50.8 2128 0 0 0 1 0 0 0 0 0 1 0 0 0 0 98 0 0 0 0 0 1 0 0 3.03 3.39 7.6 102 5500 24 30 7957 0 0 0 1 0 0
158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 105.8 192.7 71.4 55.7 2844 0 0 0 1 0 0 0 0 1 0 0 0 0 0 136 0 0 0 0 0 1 0 0 3.19 3.4 8.5 110 5500 19 25 17710 0 0 0 1 0 0
122 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 96 172.6 65.2 51.4 2734 0 0 0 1 0 0 0 0 0 1 0 0 0 0 119 0 0 0 0 0 0 0 1 3.43 3.23 9.2 90 5000 24 29 11048 0 0 0 0 1 0
168 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 95.1 162.4 63.8 53.3 2008 0 0 0 1 0 0 0 0 0 1 0 0 0 0 97 0 1 0 0 0 0 0 0 3.15 3.29 9.4 69 5200 31 37 8249 0 0 0 0 1 0
94 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 97.3 171.7 65.5 55.7 2319 0 0 0 1 0 0 0 0 0 1 0 0 0 0 97 0 0 0 1 0 0 0 0 3.01 3.4 23 68 4500 37 42 9495 0 0 0 0 1 0
83 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 93.3 157.3 63.8 55.7 2240 0 0 0 0 1 0 0 0 0 1 0 0 0 0 108 0 1 0 0 0 0 0 0 3.62 2.64 8.7 73 4400 26 31 7603 0 0 0 0 1 0
121 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 88.4 141.1 60.3 53.2 1488 0 0 1 0 0 0 0 0 0 0 0 1 0 0 61 0 1 0 0 0 0 0 0 2.91 3.03 9.5 48 5100 47 53 5151 0 0 0 0 1 0
134 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 98.4 176.2 65.6 52 2714 0 0 0 1 0 0 0 0 0 1 0 0 0 0 146 0 0 0 0 0 1 0 0 3.62 3.5 9.3 116 4800 24 30 11549 0 0 0 0 1 0
164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 99.4 176.6 66.4 54.3 2824 0 0 0 1 0 0 0 0 1 0 0 0 0 0 136 0 0 0 0 0 1 0 0 3.19 3.4 8 115 5500 18 22 17450 0 0 0 0 1 0
104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 99.1 186.6 66.5 56.1 2695 0 0 0 1 0 0 0 0 0 1 0 0 0 0 121 0 0 0 0 0 1 0 0 3.54 3.07 9.3 110 5250 21 28 12170 0 0 0 0 1 0
122 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 94.5 155.9 63.6 52 1909 0 0 0 1 0 0 0 0 0 1 0 0 0 0 90 0 1 0 0 0 0 0 0 3.03 3.11 9.6 70 5400 38 43 13207.129353 0 0 1 0 0 0
108 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 100.4 184.6 66.5 55.1 3060 0 0 0 0 0 1 0 0 0 0 1 0 0 0 181 0 0 0 0 0 1 0 0 3.43 3.27 9 152 5200 19 25 13499 0 0 1 0 0 0
81 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 94.5 158.8 63.6 52 1909 0 0 0 1 0 0 0 0 0 1 0 0 0 0 90 0 1 0 0 0 0 0 0 3.03 3.11 9.6 70 5400 38 43 6575 0 0 1 0 0 0
192 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 101.2 176.8 64.8 54.3 2395 0 0 0 1 0 0 0 0 0 1 0 0 0 0 108 0 0 0 0 0 1 0 0 3.5 2.8 8.8 101 5800 23 29 16925 0 0 1 0 0 0
122 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 114.2 198.9 68.4 58.7 3430 0 0 1 0 0 0 0 0 0 1 0 0 0 0 152 0 0 0 1 0 0 0 0 3.7 3.52 21 95 4150 25 25 13860 0 0 1 0 0 0
122 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 98.8 177.8 66.5 55.5 2443 0 0 0 1 0 0 0 0 0 1 0 0 0 0 122 0 0 0 1 0 0 0 0 3.39 3.39 22.7 64 4650 36 42 10795 0 0 1 0 0 0
122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 0 99.5 178.2 67.9 52 3053 0 0 0 1 0 0 0 0 1 0 0 0 0 0 131 0 0 0 0 0 1 0 0 3.13 3.4 7 160 5500 16 22 13207.129353 0 0 1 0 0 0
161 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 107.9 186.7 68.4 56.7 3252 0 0 1 0 0 0 0 0 0 1 0 0 0 0 152 0 0 0 1 0 0 0 0 3.7 3.52 21 95 4150 28 33 17950 0 0 1 0 0 0
85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 96.5 175.4 65.2 54.1 2465 0 0 0 1 0 0 0 0 0 1 0 0 0 0 110 0 0 0 0 0 1 0 0 3.15 3.58 9 101 5800 24 28 12945 0 0 1 0 0 0
